Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01630","Maté leaves","1999","1999","7021","Annual value","USD","99.2","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01630","Maté leaves","2000","2000","7021","Annual value","USD","96.2","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01630","Maté leaves","2001","2001","7021","Annual value","USD","86.8","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01630","Maté leaves","2018","2018","7021","Annual value","USD","228.8","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01630","Maté leaves","2019","2019","7021","Annual value","USD","234","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01630","Maté leaves","2020","2020","7021","Annual value","USD","212.1","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01630","Maté leaves","2021","2021","7021","Annual value","USD","240.4","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01630","Maté leaves","2022","2022","7021","Annual value","USD","265","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","02910","Natural honey","1994","1994","7021","Annual value","USD","2930.6","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","02910","Natural honey","1995","1995","7021","Annual value","USD","3305","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","02910","Natural honey","1996","1996","7021","Annual value","USD","3137","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","02910","Natural honey","1997","1997","7021","Annual value","USD","3134.5","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","02910","Natural honey","2018","2018","7021","Annual value","USD","3250.2","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","02910","Natural honey","2019","2019","7021","Annual value","USD","2724.8","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","02910","Natural honey","2020","2020","7021","Annual value","USD","2341.8","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","02910","Natural honey","2021","2021","7021","Annual value","USD","2834.5","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","02910","Natural honey","2022","2022","7021","Annual value","USD","3042.3","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01950.01","Natural rubber in primary forms","1991","1991","7021","Annual value","USD","465.6","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01950.01","Natural rubber in primary forms","1992","1992","7021","Annual value","USD","413.5","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01950.01","Natural rubber in primary forms","1993","1993","7021","Annual value","USD","916.7","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01950.01","Natural rubber in primary forms","1994","1994","7021","Annual value","USD","335.5","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01950.01","Natural rubber in primary forms","1995","1995","7021","Annual value","USD","374.9","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01950.01","Natural rubber in primary forms","1996","1996","7021","Annual value","USD","428.8","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01950.01","Natural rubber in primary forms","1997","1997","7021","Annual value","USD","403.5","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01950.01","Natural rubber in primary forms","1998","1998","7021","Annual value","USD","358.5","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01950.01","Natural rubber in primary forms","1999","1999","7021","Annual value","USD","267.9","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01950.01","Natural rubber in primary forms","2000","2000","7021","Annual value","USD","244.9","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01950.01","Natural rubber in primary forms","2001","2001","7021","Annual value","USD","302.2","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01950.01","Natural rubber in primary forms","2018","2018","7021","Annual value","USD","616","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01950.01","Natural rubber in primary forms","2019","2019","7021","Annual value","USD","613.1","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01950.01","Natural rubber in primary forms","2020","2020","7021","Annual value","USD","497","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01950.01","Natural rubber in primary forms","2021","2021","7021","Annual value","USD","693.3","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01950.01","Natural rubber in primary forms","2022","2022","7021","Annual value","USD","854","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0117","Oats","1991","1991","7021","Annual value","USD","90","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0117","Oats","1992","1992","7021","Annual value","USD","77.3","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0117","Oats","1993","1993","7021","Annual value","USD","73.5","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0117","Oats","1994","1994","7021","Annual value","USD","124.9","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0117","Oats","1995","1995","7021","Annual value","USD","143.8","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0117","Oats","1996","1996","7021","Annual value","USD","137.3","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0117","Oats","1997","1997","7021","Annual value","USD","113.2","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0117","Oats","1998","1998","7021","Annual value","USD","98.2","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0117","Oats","1999","1999","7021","Annual value","USD","64.5","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0117","Oats","2000","2000","7021","Annual value","USD","83.1","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0117","Oats","2001","2001","7021","Annual value","USD","83.4","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0117","Oats","2018","2018","7021","Annual value","USD","112.4","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0117","Oats","2019","2019","7021","Annual value","USD","116.6","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0117","Oats","2020","2020","7021","Annual value","USD","132.2","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0117","Oats","2021","2021","7021","Annual value","USD","177.2","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","0117","Oats","2022","2022","7021","Annual value","USD","220.9","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01491.01","Oil palm fruit","1991","1991","7021","Annual value","USD","29.7","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01491.01","Oil palm fruit","1992","1992","7021","Annual value","USD","49.1","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01491.01","Oil palm fruit","1993","1993","7021","Annual value","USD","70.3","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01491.01","Oil palm fruit","1994","1994","7021","Annual value","USD","147.4","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01491.01","Oil palm fruit","1995","1995","7021","Annual value","USD","114.4","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01491.01","Oil palm fruit","1996","1996","7021","Annual value","USD","111.4","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01491.01","Oil palm fruit","1997","1997","7021","Annual value","USD","64.9","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01491.01","Oil palm fruit","1998","1998","7021","Annual value","USD","60.3","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01491.01","Oil palm fruit","1999","1999","7021","Annual value","USD","34.7","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01491.01","Oil palm fruit","2000","2000","7021","Annual value","USD","34.4","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01491.01","Oil palm fruit","2001","2001","7021","Annual value","USD","26.4","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01491.01","Oil palm fruit","2018","2018","7021","Annual value","USD","67.9","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01491.01","Oil palm fruit","2019","2019","7021","Annual value","USD","63.1","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01491.01","Oil palm fruit","2020","2020","7021","Annual value","USD","55.1","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01491.01","Oil palm fruit","2021","2021","7021","Annual value","USD","65.8","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01491.01","Oil palm fruit","2022","2022","7021","Annual value","USD","80.9","A","Official figure"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01450","Olives","1991","1991","7021","Annual value","USD","61.3","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01450","Olives","1992","1992","7021","Annual value","USD","36.5","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01450","Olives","1993","1993","7021","Annual value","USD","583.2","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01450","Olives","1994","1994","7021","Annual value","USD","376.1","X","Figure from international organizations"
"PP","Producer Prices","076","Brazil","5532","Producer Price (USD/tonne)","01450","Olives","1995","1995","7021","Annual value","USD","362.9","X","Figure from international organizations"
