Date,Contract,High,Low,Average
2007-09-06,SU07,887.5,874.75,881.125
2007-09-07,SU07,892.75,872.5,882.625
2007-09-10,SU07,903.5,890.75,897.125
2007-09-11,SU07,905.0,899.75,902.375
2007-09-12,SX07,959.75,919.0,939.375
2007-09-13,SX07,948.0,933.0,940.5
2007-09-14,SX07,958.5,938.0,948.25
2007-09-17,SX07,974.75,960.0,967.375
2007-09-18,SX07,977.75,960.25,969.0
2007-09-19,SX07,977.0,952.75,964.875
2007-09-20,SX07,996.75,967.5,982.125
2007-09-21,SX07,993.0,978.25,985.625
2007-09-24,SX07,987.0,971.0,979.0
2007-09-25,SX07,982.75,970.0,976.375
2007-09-26,SX07,992.25,970.5,981.375
2007-09-27,SX07,1017.75,991.0,1004.375
2007-09-28,SX07,1012.0,985.5,998.75
2007-10-01,SX07,999.25,985.5,992.375
2007-10-02,SX07,994.0,941.5,967.75
2007-10-03,SX07,957.5,931.0,944.25
2007-10-04,SX07,958.5,946.0,952.25
2007-10-05,SX07,958.0,937.25,947.625
2007-10-08,SX07,939.25,922.75,931.0
2007-10-09,SX07,952.75,922.0,937.375
2007-10-10,SX07,970.0,951.5,960.75
2007-10-11,SX07,984.25,963.0,973.625
2007-10-12,SX07,993.25,973.25,983.25
2007-10-15,SX07,992.25,972.5,982.375
2007-10-16,SX07,994.0,974.25,984.125
2007-10-17,SX07,988.0,967.5,977.75
2007-10-18,SX07,996.75,973.0,984.875
2007-10-19,SX07,994.0,975.5,984.75
2007-10-22,SX07,984.5,961.0,972.75
2007-10-23,SX07,988.0,976.25,982.125
2007-10-24,SX07,987.0,974.0,980.5
2007-10-25,SX07,996.75,975.0,985.875
2007-10-26,SX07,1007.0,992.5,999.75
2007-10-29,SX07,1013.75,996.0,1004.875
2007-10-30,SX07,1010.25,990.5,1000.375
2007-10-31,SX07,1016.5,987.75,1002.125
2007-11-01,SX07,1018.5,964.25,991.375
2007-11-02,SX07,1010.0,988.25,999.125
2007-11-05,SX07,1009.0,993.25,1001.125
2007-11-06,SX07,1036.5,1004.0,1020.25
2007-11-07,SX07,1038.0,1015.25,1026.625
2007-11-08,SX07,1033.25,1020.0,1026.625
2007-11-09,SF08,1057.25,1033.5,1045.375
2007-11-12,SF08,1054.75,1034.5,1044.625
2007-11-13,SF08,1062.25,1044.25,1053.25
2007-11-14,SF08,1080.0,1055.25,1067.625
2007-11-15,SF08,1083.25,1070.5,1076.875
2007-11-16,SF08,1087.5,1076.25,1081.875
2007-11-19,SF08,1090.0,1069.5,1079.75
2007-11-20,SF08,1088.25,1053.0,1070.625
2007-11-21,SF08,1089.5,1078.0,1083.75
2007-11-23,SF08,1103.25,1082.5,1092.875
2007-11-26,SF08,1114.0,1092.0,1103.0
2007-11-27,SF08,1101.5,1082.5,1092.0
2007-11-28,SF08,1097.75,1080.5,1089.125
2007-11-29,SF08,1107.0,1094.0,1100.5
2007-11-30,SF08,1097.75,1075.5,1086.625
2007-12-03,SF08,1091.0,1068.5,1079.75
2007-12-04,SF08,1094.5,1078.25,1086.375
2007-12-05,SF08,1105.25,1089.25,1097.25
2007-12-06,SF08,1103.5,1088.75,1096.125
2007-12-07,SF08,1122.0,1099.5,1110.75
2007-12-10,SF08,1127.5,1115.0,1121.25
2007-12-11,SF08,1137.0,1122.0,1129.5
2007-12-12,SF08,1153.25,1124.5,1138.875
2007-12-13,SF08,1161.0,1144.25,1152.625
2007-12-14,SF08,1164.5,1144.75,1154.625
2007-12-17,SF08,1173.75,1149.0,1161.375
2007-12-18,SF08,1161.75,1146.25,1154.0
2007-12-19,SF08,1160.5,1148.75,1154.625
2007-12-20,SF08,1168.25,1154.5,1161.375
2007-12-21,SF08,1177.75,1158.25,1168.0
2007-12-24,SF08,1184.0,1170.0,1177.0
2007-12-26,SF08,1227.0,1190.0,1208.5
2007-12-27,SF08,1224.25,1209.25,1216.75
2007-12-28,SF08,1230.0,1165.0,1197.5
2007-12-31,SF08,1202.0,1180.75,1191.375
2008-01-02,SF08,1246.75,1206.25,1226.5
2008-01-03,SF08,1253.5,1230.25,1241.875
2008-01-04,SF08,1262.25,1236.0,1249.125
2008-01-07,SF08,1249.0,1232.75,1240.875
2008-01-08,SF08,1265.5,1239.25,1252.375
2008-01-09,SF08,1262.5,1247.5,1255.0
2008-01-10,SF08,1252.5,1237.75,1245.125
2008-01-11,SH08,1310.25,1260.0,1285.125
2008-01-14,SH08,1341.5,1295.0,1318.25
2008-01-15,SH08,1314.25,1281.25,1297.75
2008-01-16,SH08,1301.25,1251.75,1276.5
2008-01-17,SH08,1312.25,1262.5,1287.375
2008-01-18,SH08,1277.0,1244.0,1260.5
2008-01-22,SH08,1255.5,1214.0,1234.75
2008-01-23,SH08,1251.25,1189.5,1220.375
2008-01-24,SH08,1239.0,1197.0,1218.0
2008-01-25,SH08,1253.0,1226.25,1239.625
2008-01-28,SH08,1259.5,1228.25,1243.875
2008-01-29,SH08,1268.0,1247.25,1257.625
2008-01-30,SH08,1278.5,1258.75,1268.625
2008-01-31,SH08,1279.5,1262.25,1270.875
2008-02-01,SH08,1298.5,1275.25,1286.875
2008-02-04,SH08,1328.0,1288.5,1308.25
2008-02-05,SH08,1330.0,1309.5,1319.75
2008-02-06,SH08,1373.0,1316.0,1344.5
2008-02-07,SH08,1334.5,1301.0,1317.75
2008-02-08,SH08,1374.5,1329.5,1352.0
2008-02-11,SH08,1354.5,1313.5,1334.0
2008-02-12,SH08,1346.5,1306.5,1326.5
2008-02-13,SH08,1334.0,1312.0,1323.0
2008-02-14,SH08,1369.5,1329.0,1349.25
2008-02-15,SH08,1387.0,1357.25,1372.125
2008-02-19,SH08,1411.0,1375.0,1393.0
2008-02-20,SH08,1401.75,1388.25,1395.0
2008-02-21,SH08,1418.5,1388.75,1403.625
2008-02-22,SH08,1422.25,1398.25,1410.25
2008-02-25,SH08,1467.25,1423.5,1445.375
2008-02-26,SH08,1475.5,1425.5,1450.5
2008-02-27,SH08,1474.5,1443.25,1458.875
2008-02-28,SH08,1500.0,1453.25,1476.625
2008-02-29,SH08,1522.25,1486.5,1504.375
2008-03-03,SH08,1571.0,1519.5,1545.25
2008-03-04,SH08,1565.25,1486.0,1525.625
2008-03-05,SH08,1537.25,1463.0,1500.125
2008-03-06,SH08,1514.5,1415.0,1464.75
2008-03-07,SH08,1442.5,1341.0,1391.75
2008-03-10,SH08,1393.0,1328.25,1360.625
2008-03-11,SK08,1440.25,1390.0,1415.125
2008-03-12,SK08,1419.5,1376.0,1397.75
2008-03-13,SK08,1430.75,1387.0,1408.875
2008-03-14,SK08,1422.5,1352.75,1387.625
2008-03-17,SK08,1374.25,1302.75,1338.5
2008-03-18,SK08,1318.75,1252.75,1285.75
2008-03-19,SK08,1315.5,1257.0,1286.25
2008-03-20,SK08,1236.0,1207.0,1221.5
2008-03-24,SK08,1257.0,1210.75,1233.875
2008-03-25,SK08,1307.0,1269.5,1288.25
2008-03-26,SK08,1357.0,1325.0,1341.0
2008-03-27,SK08,1351.75,1325.5,1338.625
2008-03-28,SK08,1337.5,1258.25,1297.875
2008-03-31,SK08,1300.0,1197.25,1248.625
2008-04-01,SK08,1229.75,1106.5,1168.125
2008-04-02,SK08,1246.75,1187.0,1216.875
2008-04-03,SK08,1263.5,1231.75,1247.625
2008-04-04,SK08,1279.0,1254.5,1266.75
2008-04-07,SK08,1295.0,1245.0,1270.0
2008-04-08,SK08,1269.0,1245.0,1257.0
2008-04-09,SK08,1321.5,1254.75,1288.125
2008-04-10,SK08,1380.5,1314.0,1347.25
2008-04-11,SK08,1361.0,1327.5,1344.25
2008-04-14,SK08,1376.25,1319.75,1348.0
2008-04-15,SK08,1398.0,1369.0,1383.5
2008-04-16,SK08,1392.0,1333.5,1362.75
2008-04-17,SK08,1367.25,1327.0,1347.125
2008-04-18,SK08,1370.25,1315.0,1342.625
2008-04-21,SK08,1364.0,1291.5,1327.75
2008-04-22,SK08,1384.5,1307.0,1345.75
2008-04-23,SK08,1395.25,1360.0,1377.625
2008-04-24,SK08,1379.0,1340.0,1359.5
2008-04-25,SK08,1360.75,1320.0,1340.375
2008-04-28,SK08,1345.0,1266.0,1305.5
2008-04-29,SK08,1294.0,1266.5,1280.25
2008-04-30,SK08,1335.75,1268.5,1302.125
2008-05-01,SK08,1313.0,1226.25,1269.625
2008-05-02,SK08,1300.0,1251.0,1275.5
2008-05-05,SK08,1298.75,1269.25,1284.0
2008-05-06,SK08,1321.0,1264.5,1292.75
2008-05-07,SK08,1298.75,1265.25,1282.0
2008-05-08,SK08,1307.0,1286.5,1296.75
2008-05-09,SN08,1367.25,1308.0,1337.625
2008-05-12,SN08,1375.5,1338.25,1356.875
2008-05-13,SN08,1382.5,1334.75,1358.625
2008-05-14,SN08,1388.0,1366.5,1377.25
2008-05-15,SN08,1380.0,1311.0,1345.5
2008-05-16,SN08,1402.0,1349.5,1375.75
2008-05-19,SN08,1377.25,1321.5,1349.375
2008-05-20,SN08,1363.5,1323.0,1343.25
2008-05-21,SN08,1358.0,1326.0,1342.0
2008-05-22,SN08,1367.25,1312.5,1339.875
2008-05-23,SN08,1372.0,1322.75,1347.375
2008-05-27,SN08,1390.0,1340.0,1365.0
2008-05-28,SN08,1385.0,1336.5,1360.75
2008-05-29,SN08,1376.0,1307.75,1341.875
2008-05-30,SN08,1365.0,1308.0,1336.5
2008-06-02,SN08,1384.5,1353.0,1368.75
2008-06-03,SN08,1384.0,1346.5,1365.25
2008-06-04,SN08,1400.0,1348.5,1374.25
2008-06-05,SN08,1456.0,1390.25,1423.125
2008-06-06,SN08,1487.75,1448.5,1468.125
2008-06-09,SN08,1489.5,1446.5,1468.0
2008-06-10,SN08,1465.75,1419.0,1442.375
2008-06-11,SN08,1516.5,1452.25,1484.375
2008-06-12,SN08,1546.75,1492.25,1519.5
2008-06-13,SN08,1571.75,1520.25,1546.0
2008-06-16,SN08,1588.5,1523.5,1556.0
2008-06-17,SN08,1566.75,1524.0,1545.375
2008-06-18,SN08,1573.25,1539.25,1556.25
2008-06-19,SN08,1566.0,1515.0,1540.5
2008-06-20,SN08,1569.5,1522.0,1545.75
2008-06-23,SN08,1525.0,1489.75,1507.375
2008-06-24,SN08,1528.75,1492.25,1510.5
2008-06-25,SN08,1539.5,1491.0,1515.25
2008-06-26,SN08,1580.0,1533.5,1556.75
2008-06-27,SN08,1593.0,1572.0,1582.5
2008-06-30,SN08,1607.25,1561.5,1584.375
2008-07-01,SN08,1630.0,1600.0,1615.0
2008-07-02,SN08,1649.75,1614.25,1632.0
2008-07-03,SN08,1663.0,1621.75,1642.375
2008-07-07,SN08,1641.75,1567.25,1604.5
2008-07-08,SN08,1596.0,1518.5,1557.25
2008-07-09,SN08,1582.25,1565.0,1573.625
2008-07-10,SN08,1610.25,1570.0,1590.125
2008-07-11,SQ08,1635.0,1583.0,1609.0
2008-07-14,SQ08,1610.0,1570.5,1590.25
2008-07-15,SQ08,1604.0,1537.25,1570.625
2008-07-16,SQ08,1584.25,1516.5,1550.375
2008-07-17,SQ08,1585.75,1513.25,1549.5
2008-07-18,SQ08,1532.5,1470.0,1501.25
2008-07-21,SQ08,1469.25,1408.5,1438.875
2008-07-22,SQ08,1430.75,1384.75,1407.75
2008-07-23,SQ08,1421.25,1372.5,1396.875
2008-07-24,SQ08,1407.75,1368.5,1388.125
2008-07-25,SQ08,1407.0,1372.0,1389.5
2008-07-28,SQ08,1429.75,1384.25,1407.0
2008-07-29,SQ08,1407.0,1354.25,1380.625
2008-07-30,SQ08,1400.0,1364.25,1382.125
2008-07-31,SQ08,1410.0,1378.0,1394.0
2008-08-01,SQ08,1404.5,1355.75,1380.125
2008-08-04,SQ08,1348.0,1268.0,1308.0
2008-08-05,SQ08,1298.0,1243.0,1270.5
2008-08-06,SQ08,1268.5,1196.75,1232.625
2008-08-07,SQ08,1257.5,1222.5,1240.0
2008-08-08,SQ08,1249.0,1186.25,1217.625
2008-08-11,SQ08,1222.0,1194.0,1208.0
2008-08-12,SU08,1217.75,1177.0,1197.375
2008-08-13,SU08,1277.5,1206.75,1242.125
2008-08-14,SU08,1296.0,1233.5,1264.75
2008-08-15,SU08,1267.0,1196.0,1231.5
2008-08-18,SU08,1281.5,1219.75,1250.625
2008-08-19,SU08,1331.25,1250.0,1290.625
2008-08-20,SU08,1309.0,1267.75,1288.375
2008-08-21,SU08,1363.75,1291.0,1327.375
2008-08-22,SU08,1341.0,1308.25,1324.625
2008-08-25,SU08,1363.0,1331.0,1347.0
2008-08-26,SU08,1346.5,1302.0,1324.25
2008-08-27,SU08,1364.5,1325.75,1345.125
2008-08-28,SU08,1350.0,1314.5,1332.25
2008-08-29,SU08,1348.5,1328.0,1338.25
2008-09-02,SU08,1306.0,1265.5,1285.75
2008-09-03,SU08,1315.5,1231.75,1273.625
2008-09-04,SU08,1260.0,1233.75,1246.875
2008-09-05,SU08,1215.75,1174.75,1195.25
2008-09-08,SU08,1200.5,1178.0,1189.25
2008-09-09,SU08,1210.25,1163.75,1187.0
2008-09-10,SU08,1206.0,1181.5,1193.75
2008-09-11,SU08,1218.25,1170.75,1194.5
2008-09-12,SX08,1222.5,1178.0,1200.25
2008-09-15,SX08,1210.0,1155.25,1182.625
2008-09-16,SX08,1179.0,1110.25,1144.625
2008-09-17,SX08,1144.0,1107.0,1125.5
2008-09-18,SX08,1151.5,1099.5,1125.5
2008-09-19,SX08,1157.75,1117.0,1137.375
2008-09-22,SX08,1212.25,1134.0,1173.125
2008-09-23,SX08,1211.0,1168.25,1189.625
2008-09-24,SX08,1208.0,1178.25,1193.125
2008-09-25,SX08,1204.5,1168.25,1186.375
2008-09-26,SX08,1197.75,1155.75,1176.75
2008-09-29,SX08,1160.5,1094.0,1127.25
2008-09-30,SX08,1096.0,1039.0,1067.5
2008-10-01,SX08,1066.0,1039.25,1052.625
2008-10-02,SX08,1059.25,992.25,1025.75
2008-10-03,SX08,1023.75,991.25,1007.5
2008-10-06,SX08,983.0,922.0,952.5
2008-10-07,SX08,951.5,916.75,934.125
2008-10-08,SX08,989.0,911.0,950.0
2008-10-09,SX08,990.0,947.0,968.5
2008-10-10,SX08,955.0,910.0,932.5
2008-10-13,SX08,938.75,881.5,910.125
2008-10-14,SX08,958.0,893.25,925.625
2008-10-15,SX08,911.0,846.5,878.75
2008-10-16,SX08,874.75,825.0,849.875
2008-10-17,SX08,909.0,876.5,892.75
2008-10-20,SX08,934.5,890.0,912.25
2008-10-21,SX08,944.5,892.0,918.25
2008-10-22,SX08,912.75,858.0,885.375
2008-10-23,SX08,906.75,850.0,878.375
2008-10-24,SX08,920.25,844.25,882.25
2008-10-27,SX08,904.0,851.25,877.625
2008-10-28,SX08,952.0,862.25,907.125
2008-10-29,SX08,948.75,890.5,919.625
2008-10-30,SX08,964.0,918.5,941.25
2008-10-31,SX08,940.0,910.0,925.0
2008-11-03,SX08,949.0,912.5,930.75
2008-11-04,SX08,972.0,914.75,943.375
2008-11-05,SX08,955.75,893.75,924.75
2008-11-06,SX08,904.5,874.25,889.375
2008-11-07,SX08,918.0,894.75,906.375
2008-11-10,SF09,954.25,916.25,935.25
2008-11-11,SF09,945.75,898.0,921.875
2008-11-12,SF09,922.25,888.0,905.125
2008-11-13,SF09,912.5,872.75,892.625
2008-11-14,SF09,910.0,878.0,894.0
2008-11-17,SF09,917.75,885.0,901.375
2008-11-18,SF09,913.0,892.5,902.75
2008-11-19,SF09,921.25,893.25,907.25
2008-11-20,SF09,891.0,854.5,872.75
2008-11-21,SF09,862.75,835.25,849.0
2008-11-24,SF09,899.75,841.5,870.625
2008-11-25,SF09,892.75,871.0,881.875
2008-11-26,SF09,898.75,881.25,890.0
2008-11-28,SF09,895.75,870.0,882.875
2008-12-01,SF09,882.75,841.0,861.875
2008-12-02,SF09,857.25,826.0,841.625
2008-12-03,SF09,844.0,819.25,831.625
2008-12-04,SF09,834.0,808.0,821.0
2008-12-05,SF09,811.0,776.25,793.625
2008-12-08,SF09,827.5,788.5,808.0
2008-12-09,SF09,827.25,809.25,818.25
2008-12-10,SF09,842.0,810.75,826.375
2008-12-11,SF09,865.75,826.75,846.25
2008-12-12,SF09,864.0,828.0,846.0
2008-12-15,SF09,877.25,843.5,860.375
2008-12-16,SF09,863.0,840.0,851.5
2008-12-17,SF09,877.25,850.75,864.0
2008-12-18,SF09,873.25,854.5,863.875
2008-12-19,SF09,869.5,859.5,864.5
2008-12-22,SF09,895.0,862.25,878.625
2008-12-23,SF09,901.25,877.75,889.5
2008-12-24,SF09,916.75,896.75,906.75
2008-12-26,SF09,963.0,920.25,941.625
2008-12-29,SF09,976.25,930.25,953.25
2008-12-30,SF09,951.0,931.5,941.25
2008-12-31,SF09,975.25,936.0,955.625
2009-01-02,SF09,985.75,963.0,974.375
2009-01-05,SF09,986.5,960.0,973.25
2009-01-06,SF09,1018.0,979.5,998.75
2009-01-07,SF09,1018.75,989.5,1004.125
2009-01-08,SF09,1004.25,978.5,991.375
2009-01-09,SF09,1040.25,993.5,1016.875
2009-01-12,SH09,1060.25,966.0,1013.125
2009-01-13,SH09,992.0,960.0,976.0
2009-01-14,SH09,990.0,961.5,975.75
2009-01-15,SH09,1025.0,957.75,991.375
2009-01-16,SH09,1022.75,997.25,1010.0
2009-01-20,SH09,1037.0,977.5,1007.25
2009-01-21,SH09,1021.0,986.5,1003.75
2009-01-22,SH09,1034.75,996.25,1015.5
2009-01-23,SH09,1034.25,1001.5,1017.875
2009-01-26,SH09,1041.5,991.5,1016.5
2009-01-27,SH09,1017.25,973.0,995.125
2009-01-28,SH09,994.0,966.0,980.0
2009-01-29,SH09,984.75,965.25,975.0
2009-01-30,SH09,989.5,965.0,977.25
2009-02-02,SH09,976.25,943.25,959.75
2009-02-03,SH09,962.75,934.5,948.625
2009-02-04,SH09,968.25,944.25,956.25
2009-02-05,SH09,987.75,946.25,967.0
2009-02-06,SH09,1007.75,976.75,992.25
2009-02-09,SH09,1019.0,991.5,1005.25
2009-02-10,SH09,1010.0,982.25,996.125
2009-02-11,SH09,996.0,976.0,986.0
2009-02-12,SH09,985.25,967.5,976.375
2009-02-13,SH09,981.5,955.0,968.25
2009-02-17,SH09,960.0,899.0,929.5
2009-02-18,SH09,909.75,885.25,897.5
2009-02-19,SH09,902.0,881.25,891.625
2009-02-20,SH09,889.25,854.0,871.625
2009-02-23,SH09,894.5,860.75,877.625
2009-02-24,SH09,881.5,865.25,873.375
2009-02-25,SH09,890.75,863.0,876.875
2009-02-26,SH09,889.5,858.0,873.75
2009-02-27,SH09,879.25,851.0,865.125
2009-03-02,SH09,874.0,843.0,858.5
2009-03-03,SH09,864.5,846.5,855.5
2009-03-04,SH09,888.25,860.0,874.125
2009-03-05,SH09,876.5,853.0,864.75
2009-03-06,SH09,888.5,867.0,877.75
2009-03-09,SH09,892.25,879.0,885.625
2009-03-10,SH09,905.0,881.0,893.0
2009-03-11,SK09,888.75,856.5,872.625
2009-03-12,SK09,884.0,859.25,871.625
2009-03-13,SK09,889.75,867.25,878.5
2009-03-16,SK09,918.0,864.75,891.375
2009-03-17,SK09,921.75,902.75,912.25
2009-03-18,SK09,920.75,909.0,914.875
2009-03-19,SK09,952.75,928.25,940.5
2009-03-20,SK09,953.0,935.25,944.125
2009-03-23,SK09,981.25,951.5,966.375
2009-03-24,SK09,970.75,948.25,959.5
2009-03-25,SK09,971.0,948.0,959.5
2009-03-26,SK09,962.0,941.25,951.625
2009-03-27,SK09,948.75,916.0,932.375
2009-03-30,SK09,924.0,897.0,910.5
2009-03-31,SK09,954.0,904.5,929.25
2009-04-01,SK09,959.75,943.0,951.375
2009-04-02,SK09,987.5,951.0,969.25
2009-04-03,SK09,997.5,972.0,984.75
2009-04-06,SK09,1009.0,986.25,997.625
2009-04-07,SK09,1006.0,987.25,996.625
2009-04-08,SK09,1011.25,981.5,996.375
2009-04-09,SK09,1030.75,1005.0,1017.875
2009-04-13,SK09,1023.0,998.25,1010.625
2009-04-14,SK09,1043.5,1015.0,1029.25
2009-04-15,SK09,1046.5,1028.5,1037.5
2009-04-16,SK09,1058.5,1034.5,1046.5
2009-04-17,SK09,1073.0,1048.0,1060.5
2009-04-20,SK09,1064.0,1017.0,1040.5
2009-04-21,SK09,1042.75,1012.75,1027.75
2009-04-22,SK09,1051.0,1035.25,1043.125
2009-04-23,SK09,1063.75,1033.75,1048.75
2009-04-24,SK09,1046.75,1029.0,1037.875
2009-04-27,SK09,1034.0,984.5,1009.25
2009-04-28,SK09,1017.75,988.0,1002.875
2009-04-29,SK09,1034.75,986.0,1010.375
2009-04-30,SK09,1072.0,1029.75,1050.875
2009-05-01,SK09,1103.5,1061.25,1082.375
2009-05-04,SK09,1128.75,1096.25,1112.5
2009-05-05,SK09,1127.0,1107.0,1117.0
2009-05-06,SK09,1135.0,1115.25,1125.125
2009-05-07,SK09,1145.0,1116.0,1130.5
2009-05-08,SK09,1134.0,1118.0,1126.0
2009-05-11,SK09,1134.0,1113.0,1123.5
2009-05-12,SN09,1127.5,1102.0,1114.75
2009-05-13,SN09,1141.0,1112.75,1126.875
2009-05-14,SN09,1147.75,1115.75,1131.75
2009-05-15,SN09,1156.25,1124.75,1140.5
2009-05-18,SN09,1148.25,1113.5,1130.875
2009-05-19,SN09,1169.25,1141.0,1155.125
2009-05-20,SN09,1189.5,1160.0,1174.75
2009-05-21,SN09,1177.5,1150.0,1163.75
2009-05-22,SN09,1184.75,1164.0,1174.375
2009-05-26,SN09,1187.5,1151.0,1169.25
2009-05-27,SN09,1200.75,1177.75,1189.25
2009-05-28,SN09,1197.5,1175.25,1186.375
2009-05-29,SN09,1193.0,1175.25,1184.125
2009-06-01,SN09,1227.0,1185.75,1206.375
2009-06-02,SN09,1221.75,1200.5,1211.125
2009-06-03,SN09,1212.75,1181.0,1196.875
2009-06-04,SN09,1232.0,1177.0,1204.5
2009-06-05,SN09,1236.5,1211.5,1224.0
2009-06-08,SN09,1239.75,1216.0,1227.875
2009-06-09,SN09,1249.0,1226.75,1237.875
2009-06-10,SN09,1255.5,1237.5,1246.5
2009-06-11,SN09,1291.25,1248.25,1269.75
2009-06-12,SN09,1281.75,1235.5,1258.625
2009-06-15,SN09,1254.5,1197.0,1225.75
2009-06-16,SN09,1219.0,1187.5,1203.25
2009-06-17,SN09,1215.0,1188.0,1201.5
2009-06-18,SN09,1226.0,1199.0,1212.5
2009-06-19,SN09,1225.75,1175.5,1200.625
2009-06-22,SN09,1184.5,1150.5,1167.5
2009-06-23,SN09,1182.0,1152.25,1167.125
2009-06-24,SN09,1194.5,1170.5,1182.5
2009-06-25,SN09,1202.0,1180.0,1191.0
2009-06-26,SN09,1209.75,1194.75,1202.25
2009-06-29,SN09,1225.25,1196.0,1210.625
2009-06-30,SN09,1232.5,1190.0,1211.25
2009-07-01,SN09,1265.5,1228.0,1246.75
2009-07-02,SN09,1258.5,1223.0,1240.75
2009-07-06,SN09,1239.0,1197.0,1218.0
2009-07-07,SN09,1206.0,1118.25,1162.125
2009-07-08,SN09,1146.5,1079.0,1112.75
2009-07-09,SN09,1114.75,1063.0,1088.875
2009-07-10,SQ09,1057.5,1015.0,1036.25
2009-07-13,SQ09,1054.75,1002.0,1028.375
2009-07-14,SQ09,1037.0,1005.5,1021.25
2009-07-15,SQ09,1063.75,1018.0,1040.875
2009-07-16,SQ09,1029.0,970.25,999.625
2009-07-17,SQ09,1011.0,977.25,994.125
2009-07-20,SQ09,1034.25,1006.5,1020.375
2009-07-21,SQ09,1040.0,1005.25,1022.625
2009-07-22,SQ09,1026.75,1009.25,1018.0
2009-07-23,SQ09,1037.0,1018.0,1027.5
2009-07-24,SQ09,1030.75,1019.5,1025.125
2009-07-27,SQ09,1025.75,1011.25,1018.5
2009-07-28,SQ09,1059.75,1020.25,1040.0
2009-07-29,SQ09,1066.75,1035.75,1051.25
2009-07-30,SQ09,1134.25,1057.25,1095.75
2009-07-31,SQ09,1140.0,1110.5,1125.25
2009-08-03,SQ09,1190.5,1140.5,1165.5
2009-08-04,SQ09,1178.75,1160.0,1169.375
2009-08-05,SQ09,1182.75,1154.0,1168.375
2009-08-06,SQ09,1176.0,1149.75,1162.875
2009-08-07,SQ09,1192.0,1160.5,1176.25
2009-08-10,SQ09,1192.0,1166.75,1179.375
2009-08-11,SQ09,1226.0,1168.0,1197.0
2009-08-12,SU09,1113.25,1074.5,1093.875
2009-08-13,SU09,1113.25,1062.25,1087.75
2009-08-14,SU09,1072.25,1018.25,1045.25
2009-08-17,SU09,1025.5,977.0,1001.25
2009-08-18,SU09,1002.5,976.75,989.625
2009-08-19,SU09,1005.0,979.75,992.375
2009-08-20,SU09,1007.25,993.75,1000.5
2009-08-21,SU09,1035.75,998.0,1016.875
2009-08-24,SU09,1080.0,1036.25,1058.125
2009-08-25,SU09,1108.0,1072.75,1090.375
2009-08-26,SU09,1101.5,1080.0,1090.75
2009-08-27,SU09,1116.5,1090.25,1103.375
2009-08-28,SU09,1164.75,1111.0,1137.875
2009-08-31,SU09,1147.0,1094.0,1120.5
2009-09-01,SU09,1114.25,1011.75,1063.0
2009-09-02,SU09,1022.5,1002.0,1012.25
2009-09-03,SU09,1018.0,969.0,993.5
2009-09-04,SU09,983.75,958.0,970.875
2009-09-08,SU09,981.0,951.0,966.0
2009-09-09,SU09,978.5,960.0,969.25
2009-09-10,SU09,979.0,961.5,970.25
2009-09-11,SX09,932.0,897.5,914.75
2009-09-14,SX09,910.0,892.0,901.0
2009-09-15,SX09,977.75,901.5,939.625
2009-09-16,SX09,960.75,928.25,944.5
2009-09-17,SX09,962.75,937.25,950.0
2009-09-18,SX09,958.0,936.0,947.0
2009-09-21,SX09,939.75,909.25,924.5
2009-09-22,SX09,927.25,903.25,915.25
2009-09-23,SX09,926.0,902.0,914.0
2009-09-24,SX09,929.75,904.5,917.125
2009-09-25,SX09,931.75,916.0,923.875
2009-09-28,SX09,937.25,912.75,925.0
2009-09-29,SX09,928.75,910.5,919.625
2009-09-30,SX09,931.25,906.5,918.875
2009-10-01,SX09,932.75,914.75,923.75
2009-10-02,SX09,918.0,885.0,901.5
2009-10-05,SX09,897.75,878.75,888.25
2009-10-06,SX09,921.0,884.25,902.625
2009-10-07,SX09,916.0,904.5,910.25
2009-10-08,SX09,942.0,910.75,926.375
2009-10-09,SX09,968.5,930.25,949.375
2009-10-12,SX09,1000.75,965.0,982.875
2009-10-13,SX09,1012.25,987.0,999.625
2009-10-14,SX09,1008.75,988.25,998.5
2009-10-15,SX09,999.0,971.0,985.0
2009-10-16,SX09,996.5,974.0,985.25
2009-10-19,SX09,997.5,972.5,985.0
2009-10-20,SX09,1004.75,979.75,992.25
2009-10-21,SX09,1015.0,977.25,996.125
2009-10-22,SX09,1009.5,994.0,1001.75
2009-10-23,SX09,1028.0,1001.0,1014.5
2009-10-26,SX09,1019.75,981.0,1000.375
2009-10-27,SX09,993.5,969.25,981.375
2009-10-28,SX09,978.5,959.25,968.875
2009-10-29,SX09,989.75,963.25,976.5
2009-10-30,SX09,988.75,967.75,978.25
2009-11-02,SX09,1006.25,962.0,984.125
2009-11-03,SX09,1018.25,986.5,1002.375
2009-11-04,SX09,1018.0,991.75,1004.875
2009-11-05,SX09,995.75,967.0,981.375
2009-11-06,SX09,978.0,948.0,963.0
2009-11-09,SX09,966.5,945.0,955.75
2009-11-10,SF10,975.0,952.75,963.875
2009-11-11,SF10,986.5,964.0,975.25
2009-11-12,SF10,996.5,961.5,979.0
2009-11-13,SF10,1009.0,983.5,996.25
2009-11-16,SF10,1011.75,991.5,1001.625
2009-11-17,SF10,1031.75,1003.0,1017.375
2009-11-18,SF10,1049.0,1023.5,1036.25
2009-11-19,SF10,1048.75,1016.0,1032.375
2009-11-20,SF10,1050.0,1031.5,1040.75
2009-11-23,SF10,1066.75,1038.0,1052.375
